offer id,category,class,subclass,brand,name
1017741278,Bath,Toilets,Flush Plate,Parryware,Parryware Silver Dual Flush Plate
1000367081,Electricals,Switches and Sockets,Switch Board Plate,Anchor,Anchor Penta Modular 6 Module Glossy White Switch Board Plate
1000723602,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Gold 2.5 sq mm Red 90 m FR PVC Insulated Wire
1017791401,Lighting & Fans,Ceiling Lights,LED Spotlight,Luker,Luker 18W WW LED White Body (LSPT18S) Track Light
1000430327,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 3W 6500K Round Concealed LED Panel Light
1017701567,Hardware,Fasteners,Screw,Nakoda,Nakoda 32x8 Nickel POP Screws
1018705384,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker Luker Wall Light Transparent Glass Wall Light
1014978923,Hardware,Cabinet Hardware,Lift Up,EBCO,Ebco PLC-06 Pro-Lift 6 kg Hydraulic Lift Up
1017948301,Hardware,Door Hardware,Lever Handle,Godrej,Godrej 6647 SS Matte Mortise on Plate
1016139093,Hardware,Safes,Digital Safe,Godrej,Godrej NX Pro Digital (15L) Ivory Home Locker
1017919868,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace H23296BRGAPCHA Rose Gold 4 in. Cabinet Handle
1000357481,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 2.5 sq mm Green 90 m FR PVC Insulated Wire
1018689143,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Finolex,Finolex PVC 19 mm PVC Junction Box Deep
1017776574,Power & Hand Tools,Household Cleaning,Cleaning Tools,Scotch-Brite,Scotch-Brite ToiletBrush Double Hockey
1000129581,Hardware,Door Hardware,Door Lock,Godrej,Godrej 2775 SS Finish Door Lock
1018837108,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Doctor Pakkad Heavy
1000357302,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 1.5 sq mm Yellow 90 m FR PVC Insulated Wire
1017737318,Bath,Bath Faucets,Bath Spout,Parryware,Parryware T1327A1 Praseo Bath Spout
1018009113,Bath,Shower Enclosures,Shower Enclosure,Jaquar,Jaquar ESA-BGE-LDG0812 Wall to Wall Shower Enclosure
1017920146,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace APSH1296AN Antique 4 in. Cabinet Handle
1014824695,Electricals,Switches and Sockets,Switch,Anchor,Anchor Ziva White 2 Way 6 A Modular Switch
1017771889,Plumbing,Accessories,Connection pipe,Futura,Futura NW - 045B PTMT 24 in. Connection pipe
1018217124,Power & Hand Tools,Power Tools Accessories,Drill Bit,Taparia,Taparia SDS Plus Chisels 20 x 250mm Flat Point
1018278536,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TLI 1 One True Life Pastel 10 L Exterior Emulsion - Base
1017885885,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 x 1 in. (32 x 25 mm) UPVC Reducer Bush
1018704683,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker LORO WH (LHL222E WH) E27 Holder Without Lamp Pendant Light
1017874627,Plumbing,Tanks,Overhead Tank,Ideal,Ideal Super-m 3 Layer White 5000 L Overhead Tank
1017738054,Bath,Basin Faucets,Pillar Tap,Parryware,Parryware Quattro T2303A1 Chrome Pillar Tap
1018884227,Electricals,Switches and Sockets,Spike Guard,Present,Present 3 in 1 6 A /16 A Spike Guard extension with 3 M Wire
1018279215,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus CS 1 Style Color Smart Pastel 4 L Interior Emulsion - Base
1017886486,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC Tank Nipple
1000038655,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol HI-PER 5 kg Woodwork Adhesive
1018806875,Appliances,Small Domestic Appliances,Iron Box,ERVO,Ervo Dry Iron White 1000 W
1000215021,Power & Hand Tools,Hand Tools,Chisel,Taparia,Taparia WCB19 19 mm Wood Chisel
1017641909,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 4 sq mm Yellow 180 m HR FR-LSH LF PVC Insulated Wire
1001990623,Electricals,Wires & Cables,Low Tension Wire,Havells,Havells Lifeline 2.5 sq mm Blue 90 m PVC Insulated Wire
1016835185,Paints,Undercoats,Filler,Asian Paints,Asian Paints WoodTech Teak 1 kg Wood Filler
1018842447,Lighting & Fans,Fan,Ceiling Fan,Orient,Orient 1200mm Jazz (Metallic Bronze Copper) Ceiling Fan
1017852069,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 4 sq mm Green 90 m FR PVC Insulated Wire
1017730609,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker PAAVO P1 (LHL401E) E27 Holder Without Lamp Pendant Light
1000509496,Electricals,Power Generation & Transformers,Stabilizer,V-Guard,V-Guard Mini Crystal 90 V-290 V Stabilizer
1018812482,Plywood & Laminates,Adhesives,All Purpose Glue,ABRO,Abro Masking Tape _ 3123 (40 Mtr. 24mm) - 6 Pcs.
1000706084,Paints,Wood Coatings,Varnish,Sheenlac,Sheenlac Sanding Sealer X Clear 1 L Sanding Sealer
1000185864,Power & Hand Tools,Hand Tools,Hand Saw,Stanley,Stanley 20-807 254 mm Hacksaw
1017737997,Bath,Basin Faucets,Pillar Tap,Parryware,Parryware Claret T4642A1 Chrome Pillar Tap - Tall Body
1000217067,Power & Hand Tools,Hand Tools,Spanners & Wrench,Taparia,Taparia 1273 12 inch Adjustable Pipe Wrench
1018269283,Paints,Colorants,Machine Colorant,BIRLA opus,BIRLA opus CL SWH Special White 1 L Machine Colorant
1018812469,Plywood & Laminates,Adhesives,All Purpose Glue,ABRO,Abro Masking Tape _ AM 3123 (40 Mtr. 18mm) 8 Pcs.
1006681843,Bath,Bath Faucets,Angle Valve,Goeka,Goeka 1-way Angle Valve
1017917111,Hardware,Door Hardware,Door Lock,Godrej,Godrej 6088 Satin Nickel Door Lock
1018005018,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 x 3/4 in. (25 x 20 mm) UPVC Reducer Tee
1017920235,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace APSH1296BK Black 4 in. Cabinet Handle
1014961793,Bath,Wash Basins,Wall hung Basin,Parryware,Parryware Cascade NXT 570 x 440 x 200 mm White Wall hung Basin
1018005097,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 1/2 x 1 in. (40 x 25 mm) UPVC Reducer Tee
1000192437,Power & Hand Tools,Hand Tools,Hammer,Stanley,Stanley STHT57528-8 680 g Mallets Hammer
1017818066,Hardware,Door Hardware,Door Accessory,Nimmi,Nimmi NO1SSNIDEY SS Matte Door Eye
1017832925,Hardware,Cabinet Hardware,Drawer Channel,PREMIER,PREMIER 450 mm Regular Close Telescopic Drawer Channel 450 mm Regular Close Drawer Channel
1017908389,Paints,Paint Tools,Other Tools,Unbranded,Steel Wool 200 gm
1017725784,Appliances,Hobs & Chimney,Gas Stove,Pigeon,Pigeon Glasstop Ayush 3 Burner Manual Gas Stove
1000551431,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme ¾ in. (20 mm) CPVC Coupler
1017919881,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace H232160BRGAPCHA Rose Gold 6 in. Cabinet Handle
1000699842,Paints,Paint Thinners,Paint Thinner,Sheenlac,Sheenlac 13X 500 ml Paint Thinner
1018784361,Power & Hand Tools,Household Cleaning,Cleaning Tools,Tranx,Tranx Multipurpose Microfiber Duster Tx 121
1018261405,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 10 Calista Sparkle Gloss 1 L Brilliant White Enamel-Color
1017041525,Electricals,Switches and Sockets,Blank Plate Cover,Unbranded,4 Module White Blank Plate Cover
1016919668,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace E137160COAPCHA CP TT 6 in. Cabinet Handle
1017919568,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace H21996BKMTAPCHA Black 4 in. Cabinet Handle
1018707442,Electricals,Water Heaters & Geysers,Storage Geyser,Havells,Havells Velora Prime 15L V 5S 2KW Vertical Storage Geyser
1017927055,Plumbing,Tanks,Overhead Tank,Supreme,Supreme SILTANK 3 Layer Black 1000 L Overhead Tank
1016117467,Electricals,"Conduit, Boxes & Fitting",Ceiling Fan Box,Universal,Universal 0.8 mm Side Entry Red Ceiling Fan Box
1018815252,Lighting & Fans,Fan,Ceiling Fan,ERVO,Ervo Fynix 1200 mm Ivory Ceiling Fan
1000429395,Lighting & Fans,Light Bulbs,LED Night Bulb,Panasonic,Panasonic 0.5W-Yellow LED Night Bulb
1000700265,Power & Hand Tools,Power Tools Accessories,Drill Bit,Bosch,Bosch 2608579708 6x100x160mm Sds Plus Hammer Drill Bit Pack Of 11
1017746585,Appliances,Large Domestic Appliances,Air Conditioner,LG,LG 1.5 Ton 3 star Inverter AC US-Q18ENXE
1017740077,Lighting & Fans,Ceiling Lights,LED Downlighter,Philips,Philips 5W 6500K Round Star Fit LED Downlighter
1000430984,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 18W 6500K Round LED Rimless Surface Panel Light
1017921014,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace K127BSSTTAPU SS Matte Cabinet Knob
1014890091,Kitchen,Kitchen Faucets,Sink Tap,Parryware,Parryware Jade G0221A1 Wall Mounted Chrome Sink Tap
1014824605,Electricals,Switches and Sockets,Switch,Anchor,Anchor Ziva White 1 Way 6 A Modular Switch
1014816418,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FR 1 sq mm Yellow 90 m FR PVC Insulated Wire
1017921136,Hardware,Cabinet Hardware,Cabinet Knob,Apace,Apace 254MEDANMTNICKN Antique Cabinet Knob
1000700387,Power & Hand Tools,Power Tools Accessories,Drill Bit,Bosch,Bosch 2608579710 10x100x160mm Sds Plus Hammer Drill Bit Pack Of 11
1017776985,Power & Hand Tools,Household Cleaning,Cleaning Tools,Scotch-Brite,Scotch-Brite Jetscrubber Tough NP
1017738432,Bath,Bath Faucets,Hand Held Shower,Parryware,Parryware T9983A1 Multi Flow Hand Held Shower - Round
1018283229,Electricals,Switches and Sockets,Fan Regulator,GM,GM G-Nine Genia Glossy White 2M 5 Step Fan Regulator
1017735795,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Allzy 4 Module Matte White Switch Board Plate
1018727364,Bath,Wash Basins,Table Top Basin,Parryware,Parryware Aqua NA White Table Top Basin
1000187666,Power & Hand Tools,Power Tools,Heat Gun,Black & Decker,Black & Decker KX1800-B1 1800 watts Heat Gun
1016919481,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace E136160COAPCHA CP TT 6 in. Cabinet Handle
1000420427,Plumbing,Fittings,SWR Fitting,Supreme,Supreme 4 in. (110 mm) Door Tee SWR Fitting_pasting
1017852082,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 4 sq mm Blue 90 m FR PVC Insulated Wire
1016045107,Appliances,Hobs & Chimney,Chimney,Blowhot,Blowhot Ornate Bac 60cm Filterless Auto-Clean Chimney
1000218446,Power & Hand Tools,Hand Tools,Screwdriver,Taparia,Taparia 905 I Ph2x6x140mm 2-in-1 Insulated Screw Driver Set
1002379304,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab FRLS-H 4 sq mm Blue 200 m PVC Insulated Wire
1017884162,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC Coupler
1017733893,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker 30W WW ANORA R3 (LWL106) Wall Light
1017827321,Plywood & Laminates,Adhesives,All Purpose Glue,Fevicol,FEVICOL GLUE DROPS (3+1)PACK
1017791512,Paints,Undercoats,Wall Primer,Asian Paints,Asian Paints Trucare Interior 1 L Wall Primer
1017740511,Lighting & Fans,Ceiling Lights,LED Spotlight,Philips,Philips 3W 3000K Prime Neo LED Spotlight
1018704648,Lighting & Fans,Light Bulbs,LED Batten,Panasonic,Panasonic 20W 6500K Motion Sensor LED Batten
1017876529,Bath,Toilets,One Piece Toilet,Parryware,Parryware Zest N 110 mm Wall Mounted Wall Hung Toilet
1017876507,Bath,Toilets,One Piece Toilet,Parryware,Parryware Rombi 110 mm Wall Mounted Wall Hung Toilet
1017725051,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 15W 3000K Square Astra Sleek Concealed LED Panel Light
1000723846,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Gold 4 sq mm Yellow 90 m FR PVC Insulated Wire
1017670343,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 1 sq mm Red 180 m HR FR-LSH LF PVC Insulated Wire
1017832947,Hardware,Cabinet Hardware,Drawer Channel,PREMIER,PREMIER 500 mm Regular Close Telescopic Drawer Channel 500 mm Regular Close Drawer Channel
1017777164,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala Multipurpose Microfibre Cleaning Duster
1017780622,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire+ 4 sq mm Yellow 90 m FR PVC Insulated Wire
1017770866,Power & Hand Tools,Garden Tools,Fertilizers & pesticides,Natures Plus,Natures plus Vermi Compost-Organic Manure 5 kg
1018265299,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SSE Calista Sparkle Satin 4 L White Enamel-Color
1018045729,Paints,Paint Tools,Other Tools,Unbranded,Baniyan Waste - 1 kg
1018836931,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Rice Panja
1016142784,Power & Hand Tools,Hand Tools,Spanners & Wrench,Taparia,Taparia TSW 8 8 mm T-Socket Spanner
1017721712,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex FRLS-H 2.5 sq mm Green 180m 1C PVC Insulated Industrial Cable 1100 V
1017914352,Hardware,Door Hardware,Tower Bolt,Crane,Crane CNTBXYLO1210SS SS Matte 12 in. Aluminium Tower Bolt
1006899509,Lighting & Fans,Fan,Table Fan,Crompton,Crompton 400mm 3 Blade High Flo Wave Plus (White) Table Fan
1017735738,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Allzy 1 Module Matte White Switch Board Plate
1018201138,Paints,Metal Paints,Enamel-Color,Unbranded,Unbranded Royal Gold Water Based 50 ml Gold Enamel-Color
1017704837,Bath,Bath Accessories,Floor Drain,Futura,Futura NW-006A 5 in x 5 in Square SS Floor Drain
1000723692,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Gold 2.5 sq mm Yellow 90 m FR PVC Insulated Wire
1016003649,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 12W 3000K Square LED Rimless Surface Panel Light
1017225599,Paints,Sealants,Exterior Sealant,V-Tech,V-Tech Clear 260 ml Exterior Sealant
1000533288,Lighting & Fans,Light Bulbs,LED Bulb,Philips,Philips 10W B22 6500K T-Bulb LED Bulb
1018837508,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Cheese Grater
1000621519,Paints,Waterproofing,General Purpose Waterproofing,Dr. Fixit,Dr. Fixit Pidiproof LW+ NA 1 L General Purpose Waterproofing
1000188867,Power & Hand Tools,Power Tools,Chop Saw,Dewalt,Dewalt D28730-IN 2300 W 355mm Chop Saw
1018280337,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus EW 1 Calista Ever Wash Pastel 10 L Interior Emulsion - Base
1000722889,Bath,Tiles Tools & Accessories,Tile Adhesive,Roff,Roff Extrofix Ultra (T20) 20 kg White Tile Cementitious Adhesive
1000038509,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol HEATX 2 L Woodwork Adhesive
1000218868,Power & Hand Tools,Hand Tools,Socket & Socket set,Taparia,Taparia SA 46 1/4 in. 46pc Hex Socket Set
1000428372,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 5W B22 6500K LED Bulb
1017643092,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 20W 3000K Square Concealed LED Panel Light
1018286689,Construction Materials,Bricks & Blocks,Cover Blocks,Unbranded,Cover Blocks 20x25mm small
1017725538,Lighting & Fans,Ceiling Lights,LED Downlighter,Philips,Philips 22W 6000K Square Astra Sleek Concealed LED Panel Light
1014816807,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FR 2.5 sq mm Green 90 m FR PVC Insulated Wire
1018815396,Lighting & Fans,Fan,Exhaust Fan,ERVO,Ervo VentEX Prime 225 mm 3 Blade Black Exhaust Fan
1017788854,Power & Hand Tools,Power Tools,Sander,Bosch,Bosch GEX 125 Random Orbital Sander
1018045429,Paints,Exterior Paints,Exterior Emulsion - Color,Asian Paints,Asian Paints Apex Floor Guard 4 L Terracotta Exterior Emulsion - Color
1017672912,Hardware,Cabinet Hardware,Drawer Channel,Hettich,Hettich 9318185 IND 300 mm NA Drawer Channel
1017740677,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 15W 3000K Surface Modular LED Panel Light
1017910557,Hardware,Safes,Digital Safe,LIFELONG,LIFELONG LLHSL03 8.6 L Digital Safe
1018837087,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Sandasi
1000189857,Power & Hand Tools,Power Tools,Hammer Drill,Stanley,Stanley SHR263K-IN 800 W 26 mm Hammer Drill
1017885617,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/2 in. (40 mm) UPVC Union
1006312006,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 9W B22 3000K LED Bulb
1017642101,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FRLS-H 1.5 sq mm Red 180 m FR PVC Insulated Wire
1006142415,Electricals,Switches and Sockets,Modular Surface Box,Anchor,Anchor 30704 8 Module Plastic Modular Surface Box
1017781491,Plywood & Laminates,Plywood & Blockboard,Plywood,TumsPly,TumsPly Rocket 8 ft. x 4 ft. 9 mm BWR Plywood
1000195529,Power & Hand Tools,Hand Tools,Tools Storage & Organizers,Stanley,Stanley STST75521-8 19 in. Empty Tool Box
1000697205,Paints,Interior Paints,Interior Emulsion - Color,Asian Paints,Asian Paints Premium 20 L White Interior Emulsion - Color
1000428348,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 3W B22 6000K LED Bulb
1000724171,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Gold 1 sq mm Yellow 90 m FR PVC Insulated Wire
1000161269,Power & Hand Tools,Power Tools,Air Blower,Bosch,Bosch GBL 650 650 W Air Blower
1000619831,Paints,Waterproofing,Roof Waterproofing,Dr. Fixit,Dr. Fixit Pidicrete URP White 1 kg Roof Waterproofing
1017672767,Hardware,Other Hardware,Modular Accessory,Hettich,Hettich 18 mm PVC Kitchen and Wardrobe Modular Accessory
1017694558,Power & Hand Tools,Hand Tools,Measuring & Layout Tool,Stanley,Stanley STHT38530-812 30m Measuring Tape
1018262496,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 32 Calista Sparkle Gloss 1 L Royal Ivory Enamel-Color
1018787407,Kitchen,Kitchen Faucets,Sink Tap,Belza,BELZA STREAM SINK TAP - CASTED
1017721778,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex FRLS-H 4 sq mm Green 180m 1C PVC Insulated Industrial Cable 1100 V
1000217189,Power & Hand Tools,Hand Tools,Tools Storage & Organizers,Taparia,Taparia PTB13 13 in. Empty Tool Box
1017765473,Bath,Wash Basins,Drop-in Basin,Parryware,Parryware C897T1C Drop-in Basin
1000489905,Kitchen,Kitchen Sinks,Single Bowl Sink,Futura,Futura Hand Carved FS 2418 HM 24 x 18 in. SS 304 Single Bowl Sink
1017917722,Electricals,Switches and Sockets,Switch Board Plate,GM,GM G-Nine X Stela 4 Module Glossy Glossy White Switch Board Plate
1018711778,Lighting & Fans,Light Bulbs,LED Night Bulb,Sturlite,Sturlite 0.5W Green LED LED POD Plug & Play Night Bulb
1018810012,Power & Hand Tools,Power Tools,Hammer Drill,Bos,BOS-26 26mm Rotary Hammer Drill No Warranty
1017738154,Bath,Bath Faucets,Wall Mixer,Parryware,Parryware Quattro T2317A1 3 in 1 Wall Mixer
1018701789,Plywood & Laminates,Plywood & Blockboard,Plywood,Apple Ply,Apple Ply Defender 8 ft. x 4 ft. 6 mm Calibrated BWP Plywood
1000552543,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 x ½ in. (25 x 15 mm) CPVC Reducer Adaptor - FTA (Brass)
1018701701,Plywood & Laminates,Plywood & Blockboard,Plywood,ACO,ACO 8 ft. x 4 ft. 19 mm BWP/Marine Plywood
1000430416,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 15W 6500K Round Concealed LED Panel Light
1018177567,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Lifeline 3/4 x 3/4 in. (20 x 20 mm) CPVC Adaptor - FTA (Brass)
1018704926,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker MIYO P1 (MIYO P1) E27 Holder Without Lamp Pendant Light
1006156487,Bath,Bath Accessories,Waste Coupling,Goeka,Goeka WC-10FT 32 mm 3.5 in. Full Threaded SS Waste Coupling
1017893404,Kitchen,Kitchen Faucets,Deck Mixer,Parryware,Parryware Agate Pro Single Lever Deck Mixer
1017741667,Lighting & Fans,Decorative Lights,LED Scale Light,Philips,Philips 12W 3000K Linear LED Scale Light
1014907044,Hardware,Door Hardware,Knobs & Tubular Lock,Europa,Europa R050SS SS Matte Knob w/o Key
1017908445,Paints,Paint Thinners,Paint Thinner,Unbranded,Unbranded 3 L Paint Thinner
1018842469,Lighting & Fans,Fan,Ceiling Fan,Orient,Orient 1200mm Ocean Air (Brown) Ceiling Fan
1017885128,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 3/4 in. (20 mm) UPVC End Cap
1014791067,Electricals,Electrical Tools & Accessories,Accessory,Finolex,Finolex 1.5 sq mm 100 m Transparent Speaker Cable
1018261673,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 21 Calista Sparkle Gloss 1 L Black Enamel-Color
1017736317,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Allzy 12 Module Glossy White Switch Board Plate
1017885996,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 3/4 in. (20 mm) UPVC Ball Valve_BR Ball
1016994485,Hardware,Curtain Hardware,Curtain Finial,Apace,Apace 565CPWDAPOBR CP Brown Curtain Finial
1018711891,Lighting & Fans,Outdoor Lighting,LED Street Light,Sturlite,Sturlite 24W Ignix LED PC (LG-0188-24W) Street Light
1017893383,Bath,Bath Faucets,Bib Tap,Parryware,Parryware Aqua G5704A1 Short Body Bib Tap
1018842358,Lighting & Fans,Fan,Ceiling Fan,Orient,Orient 1200mm Falcon 425 Deco (Metallic Bronze Copper) Ceiling Fan
1017776906,Power & Hand Tools,Household Cleaning,Cleaning Tools,Scotch-Brite,Scotch-Brite Sponge Wipe 5pcs
1018246778,Power & Hand Tools,Ladders,Step Ladder,Everest,Everest 5 Step Aluminium Ladder
1018282285,Paints,Waterproofing,Wall Waterproofing,BIRLA opus,BIRLA opus WF4 AllDry WallFix 4 White 20 L Wall Waterproofing
1017724872,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 10W 3000K Round Astra Sleek Concealed LED Panel Light
1018701823,Plywood & Laminates,Plywood & Blockboard,Plywood,Apple Ply,Apple Ply Defender 8 ft. x 4 ft. 9 mm Calibrated BWP Plywood
1017669819,Hardware,Door Hardware,Lever Handle,Godrej,Godrej 7383 ELC01 SS matt Mortise on Plate Set (Key Type)
1017886253,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 3/4 in. (20 mm) UPVC Bend
1017154286,Lighting & Fans,Ceiling Lights,LED Downlighter,Panasonic,Panasonic 7W 3000K Round LED Downlighter
1000604681,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala No Dust Broom 2 in 1
1014254332,Electricals,Power Generation & Transformers,Inverter,Luminous,Luminous Optimus 2300+/ 24V 2000VA Sine Wave Inverter
1017725195,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 5W 6000K Square Astra Sleek Concealed LED Panel Light
1018767753,Electricals,Water Heaters & Geysers,Instant Geyser,Orient,Orient Primus 3 Litre 3KW Instant Geyser
1000193038,Power & Hand Tools,Hand Tools,Pliers & Pincer,Stanley,Stanley 71-669 10 in. Slip Joint Plier
1018704026,Lighting & Fans,Ceiling Lights,LED COB Light,Philips,Philips 7W 3000k DecoBright Chrome LED Spot COB Light
1000566825,Lighting & Fans,Outdoor Lighting,LED Street Light,Panasonic,Panasonic 45W IP66 6500K LED Street Light
1017818233,Hardware,Door Hardware,Door Hinge,Apace,Apace APHISP312SS SS Matte 3 x 12 Stainless Steel Door Hinge
1016003616,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 6W 4000K Square LED Rimless Surface Panel Light
1006339937,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab 1.5 sq mm Black 100 m PVC Insulated Wire
1017091058,Hardware,Cabinet Hardware,Cabinet Handle,Ferguson,Ferguson 1501 SS Matte 9 in. Cabinet Handle
1017641809,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 1.5 sq mm Red 180 m HR FR-LSH LF PVC Insulated Wire
1000192315,Power & Hand Tools,Hand Tools,Hammer,Stanley,Stanley 51-187 560 g Claw Hammer
1018705227,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker Mio GBS 1 (LWL23-1) E27 Holder Without Lamp Wall Light
1017884751,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC MTA (Male Thread Adaptor)
1017704561,Kitchen,Kitchen Sinks,Single Bowl Sink,Futura,Futura FS 3618 NQ (Black) 36 in x 18 in Matte Quartz Single Bowl Sink
1016027709,Hardware,Safes,Digital Safe,Godrej,Godrej NX Pro Digital (40L) Ivory Home Locker
1017885396,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC Elbow 45 deg
1018707429,Electricals,Water Heaters & Geysers,Storage Geyser,Havells,Havells Velora Prime 10L V 5S 2KW Vertical Storage Geyser
1017725151,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 5W 4000K Round Astra Sleek Concealed LED Panel Light
1018773725,Plumbing,"Tapes, Adhesives and Cleaners",Tape,Cooper,Cooper Teflan Tape 10 m PTFE Tape
1000551731,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 in. (25 mm) CPVC Adaptor - MTA
1000215143,Power & Hand Tools,Hand Tools,Chisel,Taparia,Taparia WCB32 32 mm Wood Chisel
1018036021,Bath,Bath Faucets,Shower Panel,Parryware,Parryware Dazzle Glass Shower Panel
1017588774,Electricals,"Conduit, Boxes & Fitting",Conduit Pipe,Unbranded,Class One 20mm Box Type PVC Casing & Capping
1017927233,Plumbing,Tanks,Overhead Tank,Supreme,Supreme SILTANK 3 Layer Yellow 1500 L Overhead Tank
1017886175,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/2 in. (40 mm) UPVC Ball Valve_BR Ball
1017730644,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker LORO GR (LHL222E) E27 Holder Without Lamp Pendant Light
